,BuildingType,PrimaryPropertyType,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,SteamUse_Rate,Electricity_Rate,NaturalGas_Rate,GFABuildingRate,GFAParkingRate,GFALargestPropertyUseRate,TotalUseTypeNumber,BuildingAge
413,1,8,6,47.62405,-122.33084,0.6931471805599453,0.6931471805599453,11.082157933374816,18,,2603931.25,63.89,0.0,0.61927,0.38073,0.5705444236849098,0.2076399897780492,0.2682622218872399,1.3862943611198906,88
414,1,5,6,47.62488,-122.33007,0.6931471805599453,1.791759469228055,11.88154676617732,18,4.143134726391533,5135040.0,35.8,0.0,1.0,0.0,0.43125630402670323,0.3789910763992107,0.43380634093384773,1.0986122886681098,26
415,1,14,8,47.70759,-122.3255,0.6931471805599453,1.0986122886681098,12.62087073225265,34,4.584967478670572,7290824.5,129.29,0.0,0.76676,0.23324,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,66
416,1,17,10,47.70744,-122.33171,0.6931471805599453,1.791759469228055,11.366754528799243,18,3.9889840465642745,9080022.0,293.55,0.0,0.4504,0.5496,0.6931471805599453,0.0,0.6445292515571853,0.6931471805599453,42
417,1,10,8,47.7094,-122.31843,0.0,1.0986122886681098,11.498217836097954,38,,5450441.5,46.49,0.0,0.96622,0.03378,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,47
418,1,17,10,47.70732,-122.33279,0.6931471805599453,1.9459101490553132,11.36771470471244,18,4.04305126783455,6361236.5,44.35,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,35
419,1,0,2,47.53926,-122.34143,0.6931471805599453,0.6931471805599453,10.851296331126829,4,4.330733340286331,1124543.125,22.1,0.0,0.72519,0.27481,0.6931471805599453,0.0,0.5108276237639907,1.0986122886681098,40
420,1,20,2,47.53689,-122.33847,0.6931471805599453,0.6931471805599453,11.85311222277915,17,4.127134385045092,2225512.0,57.73,0.0,0.58886,0.41114,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,48
421,1,5,7,47.63116,-122.34193,0.6931471805599453,1.791759469228055,11.944902667618504,18,4.564348191467836,4636396.5,58.88,0.0,0.87583,0.12417,0.46688000580963057,0.3400301853226576,0.46686746662467743,1.0986122886681098,30
422,1,10,10,47.70887,-122.33494,0.6931471805599453,1.3862943611198906,11.994054476999382,27,,6963616.5,49.28,0.0,0.9977,0.0023,0.3589044567270158,0.4499539714400318,0.4499539714400318,1.0986122886681098,11
423,1,7,10,47.7126,-122.33782,0.6931471805599453,1.3862943611198906,11.065231122644327,14,,4765753.5,33.22,0.0,1.0,0.0,0.6931471805599453,0.0,0.6674805938106948,1.0986122886681098,11
424,1,20,10,47.69814,-122.34295,0.6931471805599453,1.0986122886681098,10.886932132596673,17,,971155.625,34.0,0.0,0.39234,0.60766,0.6931471805599453,0.0,0.6291844935980476,1.0986122886681098,68
425,1,20,5,47.52696,-122.32913,0.6931471805599453,0.6931471805599453,10.828103533156273,17,2.70805020110221,1847401.0,58.67,0.0,0.46282,0.53718,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,36
426,1,13,3,47.60613,-122.34115,0.6931471805599453,0.6931471805599453,10.685766776548883,33,,11508035.0,611.19,0.0,0.0,1.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,116
427,1,7,10,47.70449,-122.33272,0.6931471805599453,1.3862943611198906,11.800350004263192,14,3.091042453358316,15640994.0,295.48,0.0,0.74165,0.25835,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,55
428,1,14,8,47.70759,-122.3255,0.6931471805599453,1.0986122886681098,12.035402941476667,34,4.3694478524670215,6455828.5,91.1,0.0,0.84526,0.15474,0.6931471805599453,0.0,0.7063644463927473,0.6931471805599453,51
429,1,8,6,47.63451,-122.32505,0.0,1.791759469228055,12.436501593774768,27,,47102428.0,1156.45,0.0,0.61897,0.38103,0.4382678340737158,0.37154976323390904,0.37154976323390904,1.3862943611198906,14
430,1,5,6,47.6244,-122.33157,0.6931471805599453,1.6094379124341003,12.077591336881623,18,4.5217885770490405,6486377.5,45.22,0.0,1.0,0.0,0.4663344058713513,0.34064921517325925,0.464438170772854,1.0986122886681098,16
431,1,20,5,47.56089,-122.33474,0.6931471805599453,1.0986122886681098,11.559684997373235,17,4.543294782270004,1028376.875,23.86,0.0,0.64832,0.35168,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,47
432,1,10,5,47.55787,-122.335,0.6931471805599453,0.6931471805599453,10.87882047837734,19,,1770027.5,49.9,0.0,0.54009,0.45991,0.1953118168321992,0.5790317858782567,0.677825399262133,0.6931471805599453,16
433,1,10,5,47.55741,-122.33163,0.0,0.6931471805599453,11.61448878037967,19,,2339814.25,107.83,0.0,0.15229,0.84771,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,43
434,1,17,5,47.5563,-122.33186,0.6931471805599453,0.6931471805599453,10.889696061373598,18,4.465908118654584,2058955.25,22.12,0.0,0.91822,0.08177,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,68
435,1,17,5,47.55623,-122.33316,0.6931471805599453,0.6931471805599453,10.819958268212227,18,4.143134726391533,3202213.0,65.3,0.0,0.70915,0.29085,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,78
436,1,5,7,47.6252,-122.36737,0.6931471805599453,1.6094379124341003,12.581686608668821,18,4.59511985013459,6657348.5,49.74,0.0,0.98915,0.01085,0.5043809010819692,0.295680003562843,0.5119729653178747,1.0986122886681098,7
437,1,20,5,47.56549,-122.33221,0.6931471805599453,0.6931471805599453,10.836301028962945,17,4.1588830833596715,2551022.25,107.16,0.0,0.24068,0.75932,0.6931471805599453,0.0,0.6227354458195714,1.0986122886681098,59
438,1,11,5,47.56158,-122.32754,0.6931471805599453,0.6931471805599453,11.243148796387281,30,4.2626798770413155,2843033.5,20.29,0.0,0.99644,0.00356,0.6931471805599453,0.0,0.6940118066630436,0.6931471805599453,45
439,1,20,5,47.56558,-122.32889,0.6931471805599453,0.6931471805599453,11.49761891515284,17,4.189654742026425,2831565.5,39.5,0.0,0.84877,0.15123,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,60
440,1,8,6,47.66113,-122.33572,0.6931471805599453,1.0986122886681098,10.878103794705911,34,4.330733340286331,3441643.25,64.0,0.0,0.74805,0.25195,0.6931471805599453,0.0,0.46765086366213837,1.6094379124341003,112
441,1,8,6,47.63465,-122.32592,0.6931471805599453,1.3862943611198906,12.077778940810486,18,,22530168.0,640.71,0.0,0.53474,0.46526,0.5358206296552899,0.25553329411586095,0.3216196234794778,1.3862943611198906,8
442,1,10,6,47.63108,-122.32746,0.6931471805599453,1.3862943611198906,12.042294099519093,19,,19155416.0,406.02,0.0,0.69169,0.30831,0.48510157943273363,0.31893361595538533,0.48510157943273363,1.0986122886681098,96
443,1,5,6,47.63,-122.3396,0.6931471805599453,2.4849066497880004,11.733842539523547,18,4.07753744390572,13898181.0,365.79,0.0,0.58065,0.41935,0.6931471805599453,0.0,0.6220163108971205,1.6094379124341003,45
444,1,17,6,47.63376,-122.33968,0.6931471805599453,2.0794415416798357,11.45108197563649,18,4.2626798770413155,5662234.0,39.47,0.0,1.0,0.0,0.6931471805599453,0.0,0.6926320479018975,1.0986122886681098,46
445,1,20,5,47.55515,-122.3275,0.6931471805599453,0.6931471805599453,11.440580553096567,17,4.110873864173311,1252323.875,8.73,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,42
446,1,10,3,47.6153,-122.35014,0.6931471805599453,0.6931471805599453,10.043292972227004,19,,711118.375,25.74,0.0,0.36652,0.63348,0.6931471805599453,0.0,0.6328874921472151,1.0986122886681098,70
447,1,18,11,47.52095,-122.26825,0.6931471805599453,0.6931471805599453,11.019513997458025,39,3.4965075614664802,13133225.0,306.5,0.0,0.64528,0.35472,0.6931471805599453,0.0,0.6374177452436881,1.0986122886681098,14
448,1,5,3,47.59878,-122.33458,1.791759469228055,2.0794415416798357,11.945746303088248,18,4.61512051684126,11195917.0,29.43,0.0,0.14369,0.03064,0.6931471805599453,0.0,0.8122404685718011,0.6931471805599453,103
449,1,17,3,47.59895,-122.33379,0.6931471805599453,1.791759469228055,11.276202631115575,18,4.48863636973214,2830674.75,19.73,0.0,1.0,0.0,0.6931471805599453,0.0,0.6908896342187255,0.6931471805599453,112
450,1,17,3,47.59855,-122.33327,0.6931471805599453,2.0794415416798357,11.507319782449395,18,4.174387269895637,6606832.5,134.69,0.0,0.70924,0.29076,0.6931471805599453,0.0,0.5035290685333527,1.0986122886681098,110
451,1,17,3,47.59856,-122.33379,0.6931471805599453,1.9459101490553132,11.201783686253295,18,4.418840607796598,2853189.5,19.89,0.0,1.0,0.0,0.6931471805599453,0.0,0.6269219043171543,0.6931471805599453,109
452,1,17,3,47.59979,-122.3338,0.6931471805599453,1.6094379124341003,11.153647135161382,18,4.477336814478207,2178074.5,76.8,0.3030779454297369,0.57166,0.07432,0.6931471805599453,0.0,0.40296197789004584,1.0986122886681098,116
453,1,17,3,47.60035,-122.33379,0.6931471805599453,1.6094379124341003,11.347472824583114,18,,2094724.625,26.04,0.0,0.88166,0.11834,0.6931471805599453,0.0,0.3994202077902726,1.0986122886681098,116
454,1,17,3,47.60146,-122.33248,0.6931471805599453,1.9459101490553132,11.231848199348319,18,,3570161.75,24.89,0.0,1.0,0.0,0.6007961182457393,0.1624844289026362,0.4741450417462856,1.3862943611198906,116
455,1,5,3,47.59962,-122.33247,0.6931471805599453,1.6094379124341003,12.009942183149128,18,4.382026634673881,7655751.0,130.31,0.05087370637280988,0.80942,0.13839,0.6931471805599453,0.0,0.560735161203339,1.0986122886681098,116
456,1,5,3,47.59858,-122.33198,0.6931471805599453,2.0794415416798357,11.986553767144867,18,4.59511985013459,4336187.5,99.59,0.07702585385055379,0.6951,0.22483,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,109
457,1,17,3,47.60159,-122.32915,0.6931471805599453,1.9459101490553132,11.204646049519381,18,4.430816798843313,3212269.0,22.39,0.0,1.0,0.0,0.6931471805599453,0.0,0.4957261990529055,1.3862943611198906,107
458,2,10,3,47.59871,-122.3299,0.6931471805599453,1.3862943611198906,11.123668295706272,19,,1904480.0,13.28,0.0,1.0,0.0,0.6931471805599453,0.0,0.4031958686641211,1.6094379124341003,110
459,1,8,5,47.59334,-122.32905,0.6931471805599453,1.3862943611198906,10.945547126244623,18,3.6375861597263857,2371575.0,31.58,0.0,0.86247,0.13753,0.6931471805599453,0.0,0.3804617805842404,1.3862943611198906,106
460,1,20,5,47.59366,-122.32666,0.6931471805599453,0.6931471805599453,11.324823232217247,17,4.430816798843313,2153603.5,65.56,0.0,0.4913,0.5087,0.6931471805599453,0.0,0.5339990341723948,1.0986122886681098,94
461,1,10,5,47.57941,-122.33131,0.6931471805599453,1.0986122886681098,11.244300644051904,19,,3978277.0,132.6,0.0,0.42868,0.57132,0.6931471805599453,0.0,0.5071970484419734,1.3862943611198906,63
462,1,0,5,47.57658,-122.33054,0.6931471805599453,1.0986122886681098,11.438126484894745,4,4.04305126783455,3155496.0,74.18,0.0,0.6416,0.3584,0.6931471805599453,0.0,0.6521793420716423,1.0986122886681098,54
463,1,10,5,47.58444,-122.33282,1.0986122886681098,1.0986122886681098,11.740220387406914,13,,2244317.0,15.65,0.0,1.0,0.0,0.6931471805599453,0.0,0.7600952962913149,0.6931471805599453,75
464,1,5,5,47.58361,-122.33369,0.6931471805599453,1.6094379124341003,11.767575435251748,18,4.394449154672439,4374646.0,30.5,0.0,1.0,0.0,0.5877866649021191,0.18232155679395462,0.5949498369062763,0.6931471805599453,116
465,1,20,5,47.58781,-122.33264,0.6931471805599453,0.6931471805599453,11.274858613060642,17,4.248495242049359,861972.875,16.48,0.0,0.73683,0.26317,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,62
466,1,17,5,47.59486,-122.33368,0.6931471805599453,1.6094379124341003,10.984801076625908,18,,1776411.75,41.18,0.0,0.64871,0.35129,0.6931471805599453,0.0,0.5164756323644096,1.6094379124341003,112
467,1,0,5,47.59403,-122.33367,0.6931471805599453,1.9459101490553132,11.233224789593368,4,2.772588722239781,2688675.75,18.74,0.0,1.0,0.0,0.6190376699435015,0.13353389262139762,0.5158907742056774,1.3862943611198906,106
468,1,0,5,47.59363,-122.33371,0.6931471805599453,1.6094379124341003,10.93793458372845,4,,1056782.125,7.37,0.0,1.0,0.0,0.6931471805599453,0.0,0.5357913697837386,1.6094379124341003,109
469,1,17,3,47.59701,-122.33378,0.6931471805599453,1.6094379124341003,11.110101865005516,18,3.4657359027997265,5608600.5,138.35,0.0,0.61647,0.38353,0.6931471805599453,0.0,0.49781940845046135,1.0986122886681098,112
470,1,17,3,47.59639,-122.33368,0.6931471805599453,1.9459101490553132,11.229089320779604,18,4.406719247264253,2891605.0,20.18,0.0,0.99987,0.00013,0.618719926672004,0.13405000812025542,0.6259919053725372,1.0986122886681098,107
471,1,5,3,47.59806,-122.33475,0.6931471805599453,2.0794415416798357,12.124444932398877,18,4.406719247264253,9722890.0,67.78,0.0,1.0,0.0,0.6931471805599453,0.0,0.6920465751159123,1.0986122886681098,112
472,1,5,3,47.59767,-122.33467,0.6931471805599453,2.0794415416798357,12.57020868613386,18,3.784189633918261,25567108.0,182.14,0.0,0.99669,0.00331,0.6931471805599453,0.0,0.6684548179695425,1.0986122886681098,7
473,1,17,5,47.59202,-122.33486,0.6931471805599453,1.0986122886681098,11.07462203286291,18,3.9889840465642745,5968153.5,180.76,0.0,0.49465,0.50535,0.6931471805599453,0.0,0.6813579599849687,0.6931471805599453,102
474,1,8,5,47.58924,-122.33566,0.6931471805599453,1.9459101490553132,12.563750586299374,27,,63835192.0,445.62,0.0,0.9998,0.0002,0.47572473248034275,0.3298935012610022,0.3298935012610022,1.791759469228055,7
475,1,20,5,47.58365,-122.33467,0.6931471805599453,2.0794415416798357,11.877922682522595,17,3.295836866004329,3929371.0,98.43,0.0,0.6082,0.3918,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,90
476,1,17,5,47.58252,-122.33465,0.6931471805599453,1.3862943611198906,11.011934653834277,18,2.833213344056216,5049446.5,47.25,0.0,0.9483,0.0517,0.6931471805599453,0.0,0.6914307082638793,0.6931471805599453,86
477,1,5,5,47.58181,-122.33534,0.0,1.9459101490553132,14.138289467453484,18,4.382026634673881,74130576.0,810.7,0.0,0.91407,0.08593,0.6931471805599453,0.0,0.5450299296070042,1.3862943611198906,104
478,1,14,5,47.57842,-122.33558,0.6931471805599453,0.6931471805599453,11.589247413040994,34,4.060443010546419,7221482.5,100.42,0.0,0.8497,0.1503,0.6931471805599453,0.0,0.6921016341667582,0.6931471805599453,23
479,1,20,5,47.57096,-122.3355,0.6931471805599453,0.6931471805599453,11.503733346601313,17,4.430816798843313,1618110.375,49.25,0.0,0.49137,0.50863,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,90
480,1,0,2,47.56676,-122.35247,0.6931471805599453,0.6931471805599453,11.19437172885136,4,3.367295829986474,2581741.75,42.74,0.0,0.79227,0.20773,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,63
481,1,17,4,47.59534849,-122.327269,0.0,1.6094379124341003,11.246678673238513,18,4.5217885770490405,2773647.5,33.41,0.0,0.89,0.11,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,86
482,1,17,9,47.66158,-122.31625,0.6931471805599453,1.9459101490553132,11.426353991208984,18,1.0986122886681098,8570571.0,59.75,0.0,1.0,0.0,0.4706784015356993,0.33570051034564913,0.45805755822733496,1.3862943611198906,15
483,1,7,6,47.62395,-122.33392,0.6931471805599453,1.791759469228055,11.7682961001544,14,1.9459101490553132,19248732.0,477.85,0.0,0.61304,0.38696,0.5252668455550491,0.2693322393388988,0.5249888500780787,1.3862943611198906,8
484,1,5,2,47.56787,-122.36419,0.6931471805599453,1.791759469228055,11.835784026020109,18,3.7376696182833684,8381834.5,58.43,0.0,1.0,0.0,0.6326272407641566,0.1110493037752946,0.6217908039081328,1.0986122886681098,25
485,1,14,5,47.56664,-122.32346,0.6931471805599453,0.6931471805599453,10.943287118573286,34,4.204692619390966,2409429.0,67.29,0.0,0.54581,0.45419,0.6931471805599453,0.0,0.6931821799474596,0.6931471805599453,43
487,1,7,4,47.60979,-122.32298,0.6931471805599453,0.0,12.328215054186225,14,3.9889840465642745,20560622.0,692.12,0.32217769763084964,0.61987,0.0,0.6931471805599453,0.0,0.6343733449815551,0.6931471805599453,12
488,1,8,3,47.61783,-122.33729,0.0,0.0,13.154652429701397,27,3.4657359027997265,39403320.0,734.72,0.0,0.74696,0.25304,0.6931471805599453,0.0,0.5572816373527961,2.0794415416798357,10
489,1,5,3,47.59794,-122.32767,0.6931471805599453,2.4849066497880004,12.652401347293337,18,,25747022.0,185.39,0.0,0.99503,0.00497,0.6931471805599453,0.0,0.6783177663139438,1.3862943611198906,16
490,1,5,3,47.6074,-122.33777,0.6931471805599453,3.7612001156935624,14.281076229025384,18,4.584967478670572,56498868.0,481.06,0.017309325522562494,0.97566,0.00688,0.6931471805599453,0.0,0.4538170810477456,1.791759469228055,11
491,1,17,3,47.61077,-122.3361,0.6931471805599453,1.9459101490553132,11.489871758639005,18,,2478025.25,17.28,0.0,1.0,0.0,0.6931471805599453,0.0,0.42586232983986183,1.3862943611198906,90
492,1,7,4,47.61002,-122.32222,0.6931471805599453,2.3978952727983707,12.953954193190171,14,3.8501476017100584,17254810.0,190.1,0.05602110067778003,0.94238,0.0,0.4128113913043467,0.3980644573896506,0.3833762694211658,0.6931471805599453,31
493,1,7,1,47.60649,-122.31121,0.6931471805599453,2.0794415416798357,11.456365695436427,14,4.23410650459726,5792926.0,40.38,0.0,1.0,0.0,0.6931471805599453,0.0,0.7900878485774472,0.6931471805599453,29
494,1,14,2,47.53655,-122.36377,0.0,0.6931471805599453,11.458617103516884,34,4.382026634673881,5417598.0,94.74,0.0,0.7721,0.2279,0.6931471805599453,0.0,0.7695756725095174,0.6931471805599453,11
495,1,7,4,47.60707,-122.3288,0.6931471805599453,2.302585092994046,12.621167901225114,14,4.07753744390572,14751117.0,130.32,0.0,0.95962,0.04038,0.510083348347742,0.2886091425894336,0.5096989893517123,1.0986122886681098,8
496,1,7,4,47.60883,-122.32494,0.6931471805599453,2.995732273553991,12.675801236956476,14,3.9318256327243257,15067340.0,357.39,0.21392519250413075,0.76147,0.0,0.4128312447199621,0.3980443086246014,0.4276635559434163,1.0986122886681098,43
497,1,5,3,47.60353,-122.33558,0.6931471805599453,1.9459101490553132,12.233308363149417,18,4.553876891600541,8138616.5,282.46,0.2264819725796092,0.53154,0.21428,0.6931471805599453,0.0,0.4441472147005082,1.0986122886681098,116
498,1,17,3,47.60197,-122.33437,0.6931471805599453,1.9459101490553132,10.945547126244623,18,4.02535169073515,3065954.5,21.37,0.0,1.0,0.0,0.6931471805599453,0.0,0.5940392986049,1.0986122886681098,116
499,1,17,5,47.59554,-122.32471,0.6931471805599453,1.6094379124341003,11.184435286790631,18,4.499809670330265,2729167.75,23.48,0.0,0.96461,0.03539,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,91
500,1,5,7,47.63347,-122.34078,0.6931471805599453,1.6094379124341003,12.160798044520625,18,4.543294782270004,5101504.5,35.56,0.0,1.0,0.0,0.40783562953412567,0.4030889539552282,0.43104188255774445,1.0986122886681098,16
501,1,10,2,47.56797,-122.36711,0.6931471805599453,1.3862943611198906,11.138435631161384,24,,9029489.0,310.19,0.0,0.40653,0.59347,0.6056102109252425,0.1549760533984741,0.546466861310301,1.3862943611198906,15
502,1,10,11,47.56961,-122.28881,1.3862943611198906,0.6931471805599453,11.534040955574303,38,,20725996.0,530.62,0.0,0.59621,0.40379,0.6931471805599453,0.0,0.7187320778727048,1.0986122886681098,22
504,1,5,3,47.61567,-122.33503,0.6931471805599453,2.70805020110221,12.799529316634315,18,4.465908118654584,15725581.0,116.95,0.0,0.98991,0.01009,0.6931471805599453,0.0,0.4959332812652836,1.3862943611198906,8
506,1,10,7,47.62476,-122.35521,1.3862943611198906,1.0986122886681098,11.306356296558281,11,,13085297.0,270.17,0.0,0.7036,0.2964,0.6931471805599453,0.0,0.6934471355689432,0.6931471805599453,22
507,1,5,3,47.6115,-122.33278,0.6931471805599453,3.1780538303479458,13.197348393414053,18,4.51085950651685,16020642.0,111.69,0.0,1.0,0.0,0.6931471805599453,0.0,0.5188830751437211,1.0986122886681098,15
509,1,10,3,47.61234,-122.34897,0.6931471805599453,1.9459101490553132,12.528094548599388,27,,5233553.5,36.49,0.0,1.0,0.0,0.2513110949420172,0.538999000729562,0.5388064826804003,1.0986122886681098,33
510,1,17,7,47.62497,-122.35965,0.6931471805599453,1.791759469228055,11.49952609300711,18,4.5217885770490405,4391348.0,30.61,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,34
